,company_name,manager_name,female,manager_edu_num,experience_days,aum_manager,num_fund_manager_curr,num_fund_manager_hist,company_name_short,company_rank_aum,aum_non_mmf,aum,num_funds,num_managers,avg_aum_manager,avg_num_manager,company_duration,weighted_average_benchmark_rate,weighted_average_excess_return,weighted_average_fee_total,male_score,female_score,photo_urls,earliest,latest,experience_before
576,华宝基金管理有限公司,付婷,1,1,621,523996637.53,1,1,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.756218477532267,-5.3199184775322665,2.4999999999999996,61.923,61.336,https://human.amac.org.cn/gs/photo/145465092210514546509221050.jpg,2016-02-29,2016-02-29,0
577,华宝基金管理有限公司,刘自强,0,1,719,2740623713.98,3,7,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,8.10536831651379,-1.2816843632332064,3.975956099403644,71.119,74.254,https://human.amac.org.cn/gs/photo/14309830775452838.jpg,2008-02-15,2008-02-15,0
578,华宝基金管理有限公司,厉卓然,1,1,1393,180797528768.38,4,4,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,3.468417207670722,-1.896041318588904,0.43020788681906436,49.659,49.664,https://human.amac.org.cn/gs/photo/143098373265815998.jpg,2013-08-13,2014-09-15,398
579,华宝基金管理有限公司,吴心怡,1,1,1097,774133781.95,2,2,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.229647294616699,9.673053176603613,3.9729310618319564,49.987,44.695,https://human.amac.org.cn/gs/photo/144315811696714431581169670.jpg,2015-10-05,2015-10-05,0
580,华宝基金管理有限公司,周晶,0,2,848,11410008674.11,12,18,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.689570023013781,26.127647873465627,3.5949696556521595,56.842,56.781,https://human.amac.org.cn/gs/photo/14309830432942144.jpg,2011-08-30,2011-08-30,0
581,华宝基金管理有限公司,唐雪倩,1,1,1166,1256397493.4101,6,10,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.994482965898515,11.911917034101487,4.1,78.717,78.845,https://human.amac.org.cn/gs/photo/144316366678914431636667890.jpg,2015-10-05,2015-10-05,0
582,华宝基金管理有限公司,夏林锋,0,1,2509,1216864527.8401,2,8,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.307103595946472,-20.864357961496204,4.1,53.577,50.991,https://human.amac.org.cn/gs/photo/143321403788914332140378890.jpg,2010-07-29,2015-06-09,1776
583,华宝基金管理有限公司,庄皓亮,0,1,1386,258757914.88,3,7,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.683815831209216,1.2360835603161429,3.866618343692621,65.033,64.634,https://human.amac.org.cn/gs/photo/2102081457178134.jpg,2015-10-04,2021-02-08,1954
584,华宝基金管理有限公司,张金涛,0,1,2800,1646334776.39,3,4,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.210918417184175,-22.582180134914637,4.1,78.124,78.59,https://human.amac.org.cn/gs/photo/144223846750814422384675080.jpg,2010-07-29,2021-04-12,3910
585,华宝基金管理有限公司,徐林明,0,1,2198,2581515039.0801,3,10,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,7.458727643598907,-4.243220383911107,3.0656075811064833,56.955,53.003,https://human.amac.org.cn/gs/photo/143098361651713441.jpg,2004-06-15,2006-05-19,703
586,华宝基金管理有限公司,徐欣,1,1,1218,118337262.38,1,2,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,7.4618876756668095,0.18191232433319018,4.1,70.428,75.972,https://human.amac.org.cn/gs/photo/2108311025194463.jpg,2015-11-28,2015-11-28,0
587,华宝基金管理有限公司,徐锬,0,1,1350,3968479477.48,5,6,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.358029991359189,-4.141096721961481,2.4998589819630057,73.859,76.009,https://human.amac.org.cn/gs/photo/159065666137115906566613710.jpg,2014-08-06,2020-09-17,2234
588,华宝基金管理有限公司,曾健飞,0,1,1970,313998877.89,3,10,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,6.691894836851377,-1.3727170225910217,3.5005721292865988,71.645,74.774,https://human.amac.org.cn/gs/photo/2301161522366722.jpg,2015-03-27,2022-08-24,2707
589,华宝基金管理有限公司,李巍,0,1,432,111175134.04,2,5,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,8.34108429060574,-6.5112701879538974,1.855385427916683,65.406,66.252,https://human.amac.org.cn/gs/photo/2308311702288503.png,2014-11-21,2023-03-09,3030
590,华宝基金管理有限公司,李栋梁,0,1,2405,3878606834.5501,7,20,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,8.103356602704531,-3.402399412760512,2.8010554953774607,70.474,75.468,https://human.amac.org.cn/gs/photo/143098361765013466.jpg,2004-08-06,2011-02-23,2392
591,华宝基金管理有限公司,杨洋,0,1,1330,6746971468.1101,9,14,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,4.9930835156148285,12.026098881863806,3.2832693245156244,52.645,57.628,https://human.amac.org.cn/gs/photo/143390472881914339047288190.jpg,2014-08-04,2019-12-03,1947
592,华宝基金管理有限公司,林昊,0,1,2481,17626424024.73,6,13,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,12.411532099670737,-8.628582061662787,2.3182958103853335,82.626,85.012,https://human.amac.org.cn/gs/photo/147947247672914794724767290.jpg,2008-02-15,2017-03-22,3323
593,华宝基金管理有限公司,毛文博,0,1,2410,769629761.07,2,3,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.508589681861402,2.424522384530982,3.9087463112248084,69.623,73.893,https://human.amac.org.cn/gs/photo/143573636972214357363697220.jpg,2010-09-07,2015-07-08,1765
594,华宝基金管理有限公司,汤慧,1,1,1944,1423280709.9501,3,8,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,8.413070260089627,-6.07936753388379,3.916242687643456,74.937,74.189,https://human.amac.org.cn/gs/photo/143429747720414342974772040.jpg,2015-06-23,2019-09-05,1535
595,华宝基金管理有限公司,王慧,1,1,2324,5052861289.5001,8,8,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,8.000293730136303,-3.772539493741778,2.4987437981850964,59.066,59.466,https://human.amac.org.cn/gs/photo/148349439612114834943961210.jpg,2017-01-11,2017-10-30,292
596,华宝基金管理有限公司,石坚,0,2,465,181527549.83,1,1,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.579987601280214,1.8938123987197866,4.1,84.643,87.585,https://human.amac.org.cn/gs/photo/2304102058554790.jpg,2023-04-11,2023-04-11,0
597,华宝基金管理有限公司,蔡目荣,0,1,2248,2434174902.4101,3,7,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.515000970586017,7.490681370455095,4.1000000000000005,58.754,56.872,https://human.amac.org.cn/gs/photo/143098365138714192.jpg,2004-10-28,2008-11-03,1467
598,华宝基金管理有限公司,薄玉,1,1,1218,57094536.28,1,2,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,8.172417163848877,-16.476817163848878,4.1,69.735,72.232,https://human.amac.org.cn/gs/photo/2109011107018681.jpg,2007-11-08,2015-10-04,2887
599,华宝基金管理有限公司,贺喆,0,0,2321,1646898881.9801,4,6,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,8.725763646327106,-7.111591755742397,3.8975351110428313,75.317,76.87,https://human.amac.org.cn/gs/photo/143098348547510771.jpg,2014-01-14,2018-07-17,1645
600,华宝基金管理有限公司,郑英亮,0,1,1096,259903094.89,3,3,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.564119294357301,7.738680705642701,4.1,65.53,68.701,https://human.amac.org.cn/gs/photo/151383490035315138349003530.jpg,2017-12-28,2017-12-28,0
601,华宝基金管理有限公司,钟奇,0,2,1096,147364053.4,3,3,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.565769181153984,2.210905708236656,4.091324287939866,53.781,50.858,https://human.amac.org.cn/gs/photo/2107201643563502.JPG,2021-08-03,2021-08-03,0
602,华宝基金管理有限公司,闫旭,1,1,2509,902388699.84,2,13,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.456154962931155,-8.059391094765838,3.9143519326696983,55.213,55.464,https://human.amac.org.cn/gs/photo/143288861611014328886161100.jpg,2004-02-06,2015-06-02,4134
603,华宝基金管理有限公司,陈怀逸,0,1,1113,577190820.67,2,2,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,8.934226084424518,-2.602412861075606,4.099999999999999,71.809,77.635,https://human.amac.org.cn/gs/photo/154779393825115477939382510.jpg,2019-07-24,2019-07-24,0
604,华宝基金管理有限公司,高文庆,1,1,1991,94546419678.45,6,8,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,3.252137067858341,-1.6887242842783692,0.5095538951720645,53.176,56.575,https://human.amac.org.cn/gs/photo/14309831373954006.jpg,2011-04-29,2017-03-22,2154
605,华宝基金管理有限公司,齐震,0,2,672,73516568.31,1,1,华宝基金,27,163971346795.84,342499361322.91,140,41,8353642959.0954,3.4146,7970,9.174245967102053,-20.126845967102053,4.1,78.906,83.058,https://human.amac.org.cn/gs/photo/2106291535029872.jpg,2021-07-22,2021-07-22,0
606,华宸未来基金管理有限公司,王斌,0,1,791,870089752.17,2,2,华宸未来基金,176,876962835.25,876962835.25,3,2,438481417.625,1.5,4577,7.399887807130813,-2.8052878071308136,2.7,71.627,74.656,https://human.amac.org.cn/gs/photo/2306021111271212.jpg,2019-07-09,2019-07-09,0
607,华富基金管理有限公司,姚姣姣,1,1,2301,17183819241.24,6,15,华富基金,64,60439937800.93,91347382344.19,65,22,4152153742.9177,2.9545,7561,8.504672825323489,-3.5721259499926465,2.4323063480629483,67.145,65.076,https://human.amac.org.cn/gs/photo/148038878918914803887891890.jpg,2016-11-27,2017-01-11,45
608,华富基金管理有限公司,尹培俊,0,1,2315,8334397772.8301,7,14,华富基金,64,60439937800.93,91347382344.19,65,22,4152153742.9177,2.9545,7561,8.120715349131489,-4.543814057083682,1.405136157087804,74.111,79.955,https://human.amac.org.cn/gs/photo/14309832253615744.jpg,2010-05-13,2012-07-26,805
609,华富基金管理有限公司,廖庆阳,0,1,1145,315252797.85,1,1,华富基金,64,60439937800.93,91347382344.19,65,22,4152153742.9177,2.9545,7561,9.71211484527588,-33.72901484527588,4.1,69.756,74.0,https://human.amac.org.cn/gs/photo/2009281620140804.jpg,2021-01-14,2021-01-14,0
610,华富基金管理有限公司,张惠,1,1,2315,11518245214.82,8,16,华富基金,64,60439937800.93,91347382344.19,65,22,4152153742.9177,2.9545,7561,10.385130517645818,-6.398323156834378,2.162764454459886,59.6,58.955,https://human.amac.org.cn/gs/photo/143098360089413120.jpg,2008-08-05,2008-08-05,0
611,华富基金管理有限公司,戴弘毅,0,1,829,141627828.72,3,3,华富基金,64,60439937800.93,91347382344.19,65,22,4152153742.9177,2.9545,7561,9.397958555231897,-4.936117932519142,3.3450310192882933,80.722,82.33,https://human.amac.org.cn/gs/photo/149965682960914996568296090.jpg,2017-07-23,2017-07-23,0
612,华富基金管理有限公司,李孝华,0,1,846,2762561879.13,10,11,华富基金,64,60439937800.93,91347382344.19,65,22,4152153742.9177,2.9545,7561,9.727448386192323,-8.802226941407334,2.4228545375928308,65.465,72.482,https://human.amac.org.cn/gs/photo/143452589733214345258973320.jpg,2015-06-23,2019-11-13,1604
613,华富基金管理有限公司,沈成,0,1,1096,617732117.91,2,2,华富基金,64,60439937800.93,91347382344.19,65,22,4152153742.9177,2.9545,7561,9.118713814377855,-12.595998460865838,4.1,66.259,69.535,https://human.amac.org.cn/gs/photo/2111261454554599.jpg,2021-11-29,2021-11-29,0
614,华富基金管理有限公司,王羿伟,0,1,1158,249013164.74,2,4,华富基金,64,60439937800.93,91347382344.19,65,22,4152153742.9177,2.9545,7561,9.57473016134081,-11.090818540710801,3.9075720550190667,70.578,74.405,https://human.amac.org.cn/gs/photo/2107201332119551.jpeg,2012-04-16,2012-04-16,0
615,华富基金管理有限公司,郜哲,0,2,2137,2726777324.4901,6,18,华富基金,64,60439937800.93,91347382344.19,65,22,4152153742.9177,2.9545,7561,9.821269298362733,-7.002201871496538,3.932804054148632,61.382,60.034,https://human.amac.org.cn/gs/photo/149190037120514919003712050.jpg,2017-04-12,2018-02-13,307
616,华富基金管理有限公司,陈启明,0,1,2482,2144164781.25,7,10,华富基金,64,60439937800.93,91347382344.19,65,22,4152153742.9177,2.9545,7561,9.426732465469632,-17.139092323451578,3.3761994369660573,63.917,67.729,https://human.amac.org.cn/gs/photo/14309832332185903.jpg,2010-03-01,2010-03-01,0
617,华富基金管理有限公司,陈奇,0,1,1897,1090288941.2301,7,8,华富基金,64,60439937800.93,91347382344.19,65,22,4152153742.9177,2.9545,7561,9.673249629868417,-11.34304953563004,4.070361115239363,68.043,72.842,https://human.amac.org.cn/gs/photo/145282044450814528204445080.jpg,2016-01-30,2019-10-22,1361
618,华富基金管理有限公司,马思嘉,1,1,465,5562682987.73,3,3,华富基金,64,60439937800.93,91347382344.19,65,22,4152153742.9177,2.9545,7561,3.655304693222046,-2.072304693222046,0.43000000000000005,81.042,83.952,https://human.amac.org.cn/gs/photo/2308091415403594.jpg,2016-08-07,2016-08-07,0
619,华富基金管理有限公司,高靖瑜,1,1,2301,31298648.85,1,5,华富基金,64,60439937800.93,91347382344.19,65,22,4152153742.9177,2.9545,7561,9.56405220489502,-10.811452204895021,4.1,57.974,55.85,https://human.amac.org.cn/gs/photo/143098355118212081.jpg,2008-07-29,2008-07-29,0
620,华泰保兴基金管理有限公司,周咏梅,1,1,2359,9038717871.5601,12,14,华泰保兴基金,85,39183036927.22,46672042653.2,31,10,4667204265.32,3.1,3080,7.6323184838653795,-3.462271362075504,2.2976079007748282,50.933,54.338,https://human.amac.org.cn/gs/photo/147427522887414742752288740.JPG,2016-09-25,2018-02-05,498
621,华泰保兴基金管理有限公司,尚烁徽,0,1,2208,1170326513.2701,6,11,华泰保兴基金,85,39183036927.22,46672042653.2,31,10,4667204265.32,3.1,3080,9.282470238313227,-8.691704577665135,3.4986571043226973,67.588,72.285,https://human.amac.org.cn/gs/photo/147211794970214721179497020.jpg,2016-09-04,2016-10-19,45
622,华泰保兴基金管理有限公司,张挺,0,1,2419,16397929429.65,4,6,华泰保兴基金,85,39183036927.22,46672042653.2,31,10,4667204265.32,3.1,3080,8.083334590433894,2.396248711781424,2.896781208863018,67.561,68.291,https://human.amac.org.cn/gs/photo/147303977599114730397759910.jpg,2016-09-04,2016-10-19,45
623,华泰保兴基金管理有限公司,王海明,0,1,1924,13080794790.48,5,5,华泰保兴基金,85,39183036927.22,46672042653.2,31,10,4667204265.32,3.1,3080,5.317994655609131,-3.432603924130747,0.30000000000000004,68.432,75.906,https://human.amac.org.cn/gs/photo/147245502123714724550212370.jpg,2016-09-25,2019-09-25,1095
624,华泰保兴基金管理有限公司,田荣,0,1,732,1561095849.92,2,2,华泰保兴基金,85,39183036927.22,46672042653.2,31,10,4667204265.32,3.1,3080,9.47989846216899,-5.9343501614489345,3.846029648178029,83.617,85.688,https://human.amac.org.cn/gs/photo/2210131714545698.jpg,2017-08-02,2017-08-02,0
625,华泰保兴基金管理有限公司,赵健,0,1,2392,73676704.55,2,4,华泰保兴基金,85,39183036927.22,46672042653.2,31,10,4667204265.32,3.1,3080,9.081482529830932,-2.291936428123696,4.083324294128342,53.695,56.491,https://human.amac.org.cn/gs/photo/147643005605814764300560580.jpg,2017-02-20,2018-06-07,472
626,华泰保兴基金管理有限公司,赵旭照,0,1,2036,667380487.1,5,8,华泰保兴基金,85,39183036927.22,46672042653.2,31,10,4667204265.32,3.1,3080,8.079486543395495,-8.133515024507172,2.697009481826521,73.628,73.8,https://human.amac.org.cn/gs/photo/148956029019714895602901970.jpg,2017-03-22,2018-01-17,301
627,华泰保兴基金管理有限公司,陈祺伟,0,1,559,13254978657.54,6,6,华泰保兴基金,85,39183036927.22,46672042653.2,31,10,4667204265.32,3.1,3080,7.574695336505244,2.976313050448682,2.412818692025644,58.384,60.026,https://human.amac.org.cn/gs/photo/149793304414014979330441400.jpg,2018-03-03,2023-03-07,1830
628,华泰保兴基金管理有限公司,黄晓栋,0,0,560,5689456095.3201,2,2,华泰保兴基金,85,39183036927.22,46672042653.2,31,10,4667204265.32,3.1,3080,10.347582730799342,-5.8221299478371895,1.9665042987302845,69.3,69.112,https://human.amac.org.cn/gs/photo/148533518100614853351810060.jpg,2017-02-02,2017-02-02,0
629,华泰柏瑞基金管理有限公司,何子建,0,1,2113,22658308034.46,8,12,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.205529065411373,-6.311670387554017,2.3432317732209964,67.69,68.531,https://human.amac.org.cn/gs/photo/143098375990216586.jpg,2015-12-23,2019-03-20,1183
630,华泰柏瑞基金管理有限公司,何琦,0,0,2365,23497248501.64,10,12,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.699344305252403,-0.4755349003987292,3.9911333566249776,63.117,63.202,https://human.amac.org.cn/gs/photo/14309833272827667.jpg,2009-02-12,2017-07-11,3071
631,华泰柏瑞基金管理有限公司,凌若冰,1,1,1200,285682372.46,2,4,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.595163065414397,7.089510224063161,4.013551455195175,67.223,68.323,https://human.amac.org.cn/gs/photo/14309829918621118.jpg,2012-12-25,2019-09-06,2446
632,华泰柏瑞基金管理有限公司,刘礼彬,0,1,426,3207483517.4001,4,4,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.281931456868014,-4.140389991167156,2.4226237234632313,78.202,78.235,https://human.amac.org.cn/gs/photo/2308080947072971.jpeg,2016-06-05,2023-08-10,2622
633,华泰柏瑞基金管理有限公司,叶丰,0,2,568,119379112.38,2,2,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,7.735765482711792,-0.7426154295380634,4.072610784440419,62.01,65.701,https://human.amac.org.cn/gs/photo/2201141502379863.jpeg,2014-09-18,2022-01-13,2674
634,华泰柏瑞基金管理有限公司,吕慧建,0,1,1754,476963288.81,4,7,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.736175263380481,-21.81395012476316,3.687112960946458,65.253,71.198,https://human.amac.org.cn/gs/photo/143098367060814628.jpg,2004-02-20,2008-05-19,1550
635,华泰柏瑞基金管理有限公司,吴邦栋,0,1,2464,1704652160.6401,6,14,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,8.44240128892623,-12.261444282091363,3.8159226981643846,79.751,80.427,https://human.amac.org.cn/gs/photo/144767331940614476733194060.jpg,2015-11-22,2018-03-15,844
636,华泰柏瑞基金管理有限公司,方纬,0,1,2323,2210162081.2201,2,15,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.763336106153725,-11.029256968896876,3.954485841991774,69.042,71.045,https://human.amac.org.cn/gs/photo/2205300944450620.jpg,2005-08-24,2022-03-30,6062
637,华泰柏瑞基金管理有限公司,李飞,0,1,517,1205266805.4701,2,2,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.578243805694582,-2.058010593202879,3.971585168094843,60.61,62.857,https://human.amac.org.cn/gs/photo/157365034934915736503493490.jpg,2019-11-20,2019-11-20,0
638,华泰柏瑞基金管理有限公司,杨景涵,0,1,2434,1453138955.5101,1,25,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.714098760795594,32.14830123920441,4.1,68.118,67.035,https://human.amac.org.cn/gs/photo/14309833079107282.jpg,2009-11-10,2009-11-10,0
639,华泰柏瑞基金管理有限公司,沈雪峰,1,1,3483,2779330316.4101,4,13,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.4424800703509,-2.324903223392942,3.9761015391794574,59.483,58.809,https://human.amac.org.cn/gs/photo/159183872707215918387270720.jpg,2004-03-04,2020-07-01,5963
640,华泰柏瑞基金管理有限公司,王林军,0,1,578,804725516.97,2,3,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.312096599578858,2.9433034004211422,4.1,66.895,69.58,https://human.amac.org.cn/gs/photo/148827210426514882721042650.jpg,2017-03-07,2017-03-07,0
641,华泰柏瑞基金管理有限公司,王烨斌,0,1,1426,690125665.5,6,9,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.23327515773735,-6.424050710633428,1.109080020105281,60.054,62.257,https://human.amac.org.cn/gs/photo/143757557835714375755783570.jpg,2015-07-28,2015-07-28,0
642,华泰柏瑞基金管理有限公司,田汉卿,1,1,2474,4366492847.3001,11,17,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.583009627350846,3.226530459231298,3.780748787745495,63.729,65.378,https://human.amac.org.cn/gs/photo/14309830093461457.jpg,2013-01-24,2013-01-24,0
643,华泰柏瑞基金管理有限公司,盛豪,0,1,2403,1790564919.26,6,27,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.525532833435456,4.620709063929911,4.1,58.661,67.147,https://human.amac.org.cn/gs/photo/14309830094101458.jpg,2013-01-24,2015-10-14,993
644,华泰柏瑞基金管理有限公司,笪篁,0,1,1694,731228424.11,6,6,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.361393026649008,1.2421015453627466,4.001917657052359,72.334,71.404,https://human.amac.org.cn/gs/photo/157916255222915791625522290.jpg,2016-07-31,2020-05-13,1382
645,华泰柏瑞基金管理有限公司,罗远航,0,1,2473,19451379176.0,10,31,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,8.686833988336776,-4.145056934454742,2.4887702368215066,67.253,68.885,https://human.amac.org.cn/gs/photo/143567965615114356796561510.jpg,2011-11-01,2017-03-16,1962
646,华泰柏瑞基金管理有限公司,董辰,0,1,1614,33274413889.47,10,14,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.595708197510254,2.14266066541452,3.374573536022152,67.433,71.973,https://human.amac.org.cn/gs/photo/158691351452315869135145230.jpg,2016-11-20,2020-08-12,1361
647,华泰柏瑞基金管理有限公司,谢峰,0,1,1193,346835811.91,1,2,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.136701430130005,-30.135801430130005,4.1,77.839,77.293,https://human.amac.org.cn/gs/photo/151081204431615108120443160.jpg,2017-11-28,2019-11-20,722
648,华泰柏瑞基金管理有限公司,谭笑,0,1,517,256015873.83,2,2,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,8.905484463500978,-1.295046399021958,4.059876827357301,79.891,84.967,https://human.amac.org.cn/gs/photo/143098372771415895.jpg,2014-10-23,2014-10-23,0
649,华泰柏瑞基金管理有限公司,赵劼,1,1,846,733507824.2,3,5,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,8.070105292516367,-9.137972919822973,4.083696648646214,71.451,76.672,https://human.amac.org.cn/gs/photo/2208090949375937.jpg,2008-07-02,2022-08-04,5146
650,华泰柏瑞基金管理有限公司,赵楠,0,1,2421,463071170.24,3,7,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.51872838897705,-19.402510040807922,3.6044152774663223,64.497,66.739,https://human.amac.org.cn/gs/photo/2303101650203446.jpg,2015-03-17,2022-09-07,2731
651,华泰柏瑞基金管理有限公司,郑青,1,1,2360,120069820139.83,9,15,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,4.46198953974986,-1.6537094357218693,0.9926922156531237,63.188,65.685,https://human.amac.org.cn/gs/photo/143098354237311907.jpg,2008-04-22,2010-05-17,755
652,华泰柏瑞基金管理有限公司,陆从珍,1,1,3483,1515282459.8301,3,6,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,8.929351683523839,8.491697865198503,3.9185748358960666,58.239,56.047,https://human.amac.org.cn/gs/photo/143098366478314487.jpg,2004-02-13,2020-07-03,5985
653,华泰柏瑞基金管理有限公司,陈乐,0,1,501,211457372.77,2,2,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,8.985314390378354,0.9394984303906431,3.361620254490595,75.524,80.016,https://human.amac.org.cn/gs/photo/154088020434015408802043400.jpg,2018-12-19,2023-05-04,1597
654,华泰柏瑞基金管理有限公司,陈文凯,0,1,517,414153623.49,2,2,华泰柏瑞基金,15,598274941446.08,695221888565.01,165,40,17380547214.125,4.125,7348,9.460297214508055,-6.527939357952363,4.054083259625439,77.71,81.089,https://human.amac.org.cn/gs/photo/157639777027115763977702710.jpg,2019-12-25,2019-12-25,0
655,华润元大基金管理有限公司,刘宏毅,0,1,2392,237832232.1,2,12,华润元大基金,110,20837646992.78,22750581449.45,15,6,3791763574.9083,2.5,4366,9.223733365358274,21.957630129791315,4.075974452878345,42.386,48.882,https://human.amac.org.cn/gs/photo/14309832473636166.jpg,2009-11-20,2018-01-19,2982
656,华润元大基金管理有限公司,尹华龙,0,1,2433,11545730895.29,5,20,华润元大基金,110,20837646992.78,22750581449.45,15,6,3791763574.9083,2.5,4366,8.866084784919849,-4.859899072137512,2.4323161208407287,73.343,74.729,https://human.amac.org.cn/gs/photo/2207111514124836.jpg,2012-07-26,2021-07-30,3291
657,华润元大基金管理有限公司,李武群,0,2,2342,201764915.35,3,15,华润元大基金,110,20837646992.78,22750581449.45,15,6,3791763574.9083,2.5,4366,6.482628605513546,-2.9060240804664796,4.046236772545136,72.221,70.787,https://human.amac.org.cn/gs/photo/145016567771314501656777130.jpg,2015-11-24,2016-04-21,149
658,华润元大基金管理有限公司,程涛涛,0,1,487,14952122870.43,6,6,华润元大基金,110,20837646992.78,22750581449.45,15,6,3791763574.9083,2.5,4366,9.040547660946672,-6.529693138335744,1.8334265915868089,64.169,64.274,https://human.amac.org.cn/gs/photo/155836372629115583637262910.jpg,2019-05-28,2022-09-20,1211
659,华西基金管理有限责任公司,吴文庆,0,2,2841,25836989.78,1,9,华西基金,190,338153956.91,338153956.91,3,3,112717985.6367,1.0,1146,9.455278025817872,-12.91557802581787,4.1,59.258,58.855,https://human.amac.org.cn/gs/photo/2303161706175831.jpg,2010-04-20,2023-03-14,4711
660,华西基金管理有限责任公司,李健伟,0,1,2532,312316967.13,2,7,华西基金,190,338153956.91,338153956.91,3,3,112717985.6367,1.0,1146,9.54719400100708,-13.899594001007081,2.5999999999999996,63.856,68.171,https://human.amac.org.cn/gs/photo/2303161739423174.jpg,2010-07-12,2023-03-14,4628
