,manager_name,company_name,male_score,female_score,photo_urls
827,赵柳燕,浙商基金管理有限公司,72.808,70.948,https://human.amac.org.cn/gs/photo/157138362787015713836278700.jpg
828,刘宇斌,英大基金管理有限公司,70.68,67.662,https://human.amac.org.cn/gs/photo/2010191320406736.jpg
829,马毅,同泰基金管理有限公司,57.801,59.238,https://human.amac.org.cn/gs/photo/2310181429412474.jpg
830,王栋,达诚基金管理有限公司,69.551,75.215,https://human.amac.org.cn/gs/photo/2205080000252002.JPG
831,王珂,国金基金管理有限公司,75.162,78.771,https://human.amac.org.cn/gs/photo/2401041332381217.jpg
832,李家春,长信基金管理有限责任公司,64.808,63.543,https://human.amac.org.cn/gs/photo/147065347024214706534702420.JPG
833,周梦琳,摩根士丹利基金管理（中国）有限公司,64.27,67.013,https://human.amac.org.cn/gs/photo/148825265366814882526536680.jpg
834,沈荣,平安基金管理有限公司,56.85,62.171,https://human.amac.org.cn/gs/photo/147652429956414765242995640.jpg
835,苏超,招商基金管理有限公司,77.4,80.153,https://human.amac.org.cn/gs/photo/2309132331173042.jpg
836,皮姗姗,红土创新基金管理有限公司,75.411,77.244,https://human.amac.org.cn/gs/photo/2205141107342821.jpg
837,闫雯雯,中金基金管理有限公司,64.529,65.421,https://human.amac.org.cn/gs/photo/146285649279814628564927980.jpg
838,李华建,招商基金管理有限公司,66.765,69.745,https://human.amac.org.cn/gs/photo/159964217531115996421753110.jpg
839,许征,易方达基金管理有限公司,73.132,75.405,https://human.amac.org.cn/gs/photo/150053996600015005399660000.jpg
840,严迪超,惠升基金管理有限责任公司,66.725,66.55,https://human.amac.org.cn/gs/photo/2210261450496904.jpg
841,晏青,永赢基金管理有限公司,61.153,65.074,https://human.amac.org.cn/gs/photo/143098353940311842.jpg
842,陈嵩昆,安信基金管理有限责任公司,64.306,65.423,https://human.amac.org.cn/gs/photo/154139979053615413997905360.jpg
843,关山,融通基金管理有限公司,65.02,64.925,https://human.amac.org.cn/gs/photo/146061059737714606105973770.jpg
844,付婷,华宝基金管理有限公司,61.923,61.336,https://human.amac.org.cn/gs/photo/145465092210514546509221050.jpg
845,虞淼,兴证全球基金管理有限公司,55.919,58.023,https://human.amac.org.cn/gs/photo/148535229517014853522951700.jpg
846,吕磊,诺安基金管理有限公司,64.951,63.007,https://human.amac.org.cn/gs/photo/2401311116454065.jpg
847,于军华,北信瑞丰基金管理有限公司,73.687,73.128,https://human.amac.org.cn/gs/photo/143322273523814332227352380.jpg
848,杨雅洁,鹏华基金管理有限公司,67.138,71.154,https://human.amac.org.cn/gs/photo/143463700420514346370042050.jpg
849,韩文强,景顺长城基金管理有限公司,56.584,60.663,https://human.amac.org.cn/gs/photo/156566081545115656608154510.jpg
850,蔡唯峰,上银基金管理有限公司,74.299,77.548,https://human.amac.org.cn/gs/photo/149135717048114913571704810.jpg
851,徐伟,中科沃土基金管理有限公司,61.223,65.201,https://human.amac.org.cn/gs/photo/155928589686615592858968660.jpg
852,朱坤,广发基金管理有限公司,46.58,48.664,https://human.amac.org.cn/gs/photo/146405069457014640506945700.jpg
853,唐忠,西藏东财基金管理有限公司,68.37,74.861,https://human.amac.org.cn/gs/photo/2005151047225325.jpg
854,刘美玲,嘉实基金管理有限公司,57.102,61.01,https://human.amac.org.cn/gs/photo/143098358159912705.jpg
855,王志飞,鹏华基金管理有限公司,66.231,66.093,https://human.amac.org.cn/gs/photo/154156104164415415610416440.jpg
856,朱黎明,长信基金管理有限责任公司,67.858,69.064,https://human.amac.org.cn/gs/photo/147763261516514776326151650.jpg
857,陈亘斯,长盛基金管理有限公司,63.045,53.751,https://human.amac.org.cn/gs/photo/150122406928515012240692850.jpg
858,许燕,圆信永丰基金管理有限公司,62.936,63.47,https://human.amac.org.cn/gs/photo/2111171516011476.JPG
859,尤国梁,长城基金管理有限公司,66.652,72.223,https://human.amac.org.cn/gs/photo/156686815072615668681507260.jpg
860,丁靖斐,华宝基金管理有限公司,68.91,69.897,https://human.amac.org.cn/gs/photo/156541892574915654189257490.jpg
861,秦聪,工银瑞信基金管理有限公司,75.749,82.106,https://human.amac.org.cn/gs/photo/149373114352714937311435270.jpg
862,代宇,广发基金管理有限公司,63.574,65.365,https://human.amac.org.cn/gs/photo/14309834418059886.jpg
863,袁维德,中欧基金管理有限公司,66.43,68.795,https://human.amac.org.cn/gs/photo/147799608028214779960802820.jpg
864,刘宏,前海开源基金管理有限公司,79.429,83.576,https://human.amac.org.cn/gs/photo/149146299234014914629923400.jpg
865,王颂,广发基金管理有限公司,44.566,44.774,https://human.amac.org.cn/gs/photo/1430982944858209.jpg
866,余展昌,鹏华基金管理有限公司,67.815,70.9,https://human.amac.org.cn/gs/photo/150755405586515075540558650.jpg
867,谭艳君,华润元大基金管理有限公司,83.614,83.68,https://human.amac.org.cn/gs/photo/2104071445220950.jpg
868,王贵君,长盛基金管理有限公司,61.444,58.868,https://human.amac.org.cn/gs/photo/144085789103514408578910350.jpg
869,周晖,工银瑞信基金管理有限公司,63.044,62.912,https://human.amac.org.cn/gs/photo/143392649833414339264983340.jpg
870,刘莉莉,富国基金管理有限公司,59.6,59.651,https://human.amac.org.cn/gs/photo/151416931198615141693119860.jpg
871,张蕙显,国联安基金管理有限公司,69.767,69.284,https://human.amac.org.cn/gs/photo/159227122526415922712252640.jpg
872,夏林锋,华宝基金管理有限公司,53.577,50.991,https://human.amac.org.cn/gs/photo/143321403788914332140378890.jpg
873,叶敏,摩根基金管理（中国）有限公司,61.441,61.82,https://human.amac.org.cn/gs/photo/14309831339813933.jpg
874,CHEN JUDY（陈修竹）,摩根士丹利基金管理（中国）有限公司,64.446,66.436,https://human.amac.org.cn/gs/photo/2302011630246097.jpg
875,胡中原,华商基金管理有限公司,67.958,65.469,https://human.amac.org.cn/gs/photo/14309834076979225.jpg
876,史宝珖,工银瑞信基金管理有限公司,62.097,65.79,https://human.amac.org.cn/gs/photo/143738519864714373851986470.jpg
877,郑慧莲,汇添富基金管理股份有限公司,73.968,76.52,https://human.amac.org.cn/gs/photo/14309831128613520.jpg
878,叶帅,广发基金管理有限公司,80.687,82.604,https://human.amac.org.cn/gs/photo/2108031626434269.png
879,孙然晔,华夏基金管理有限公司,70.975,77.77,https://human.amac.org.cn/gs/photo/157051674601415705167460140.jpg
880,杨志武,中信建投基金管理有限公司,47.587,51.611,https://human.amac.org.cn/gs/photo/156890358509815689035850980.jpg
881,闵杭,金元顺安基金管理有限公司,51.754,49.579,https://human.amac.org.cn/gs/photo/144279437775514427943777550.jpg
882,吴彦,前海开源基金管理有限公司,54.05,56.064,https://human.amac.org.cn/gs/photo/148965624930814896562493080.jpg
883,沈若雨,汇添富基金管理股份有限公司,72.701,78.453,https://human.amac.org.cn/gs/photo/143435441520414343544152040.JPG
884,刘元海,东吴基金管理有限公司,58.733,57.275,https://human.amac.org.cn/gs/photo/145731892625614573189262560.JPG
885,陈樱子,广发基金管理有限公司,67.538,68.975,https://human.amac.org.cn/gs/photo/14309830945223169.jpg
886,曾捷,先锋基金管理有限公司,64.73,63.218,https://human.amac.org.cn/gs/photo/2207081512163367.jpg
887,白若冰,中信建投基金管理有限公司,74.857,78.01,https://human.amac.org.cn/gs/photo/2306131318356482.jpg
888,龙一鸣,南方基金管理股份有限公司,72.386,77.268,https://human.amac.org.cn/gs/photo/150362702525315036270252530.jpg
889,房建威,东方基金管理股份有限公司,71.254,74.857,https://human.amac.org.cn/gs/photo/2204061659225492.png
890,李君,鹏华基金管理有限公司,57.019,58.594,https://human.amac.org.cn/gs/photo/14309831558954391.jpg
891,高文庆,华宝基金管理有限公司,53.176,56.575,https://human.amac.org.cn/gs/photo/14309831373954006.jpg
892,江文军,淳厚基金管理有限公司,53.455,52.492,https://human.amac.org.cn/gs/photo/143710913829914371091382990.jpg
893,蒋磊,银河基金管理有限公司,70.253,70.216,https://human.amac.org.cn/gs/photo/146422650159414642265015940.jpg
894,袁帅,泰康基金管理有限公司,72.343,73.788,https://human.amac.org.cn/gs/photo/153126975143715312697514370.jpg
895,许浩琨,金鹰基金管理有限公司,65.019,67.177,https://human.amac.org.cn/gs/photo/151615142279715161514227970.JPG
896,李航,申万菱信基金管理有限公司,59.384,64.089,https://human.amac.org.cn/gs/photo/2005211630022745.jpg
897,叶冬义,兴银基金管理有限责任公司,71.006,71.816,https://human.amac.org.cn/gs/photo/2312041416217453.jpg
898,赵荣杰,建信基金管理有限责任公司,57.489,58.539,https://human.amac.org.cn/gs/photo/147790405658114779040565810.jpg
899,杨野,永赢基金管理有限公司,69.942,71.888,https://human.amac.org.cn/gs/photo/159704008494015970400849400.jpg
900,房天浩,湘财基金管理有限公司,72.226,78.965,https://human.amac.org.cn/gs/photo/153985532214615398553221460.jpg
901,何英慧,中加基金管理有限公司,57.248,58.075,https://human.amac.org.cn/gs/photo/2210171507473119.jpg
902,林艺杰,鹏华基金管理有限公司,68.902,72.182,https://human.amac.org.cn/gs/photo/154097659409115409765940910.jpg
903,刘沐灵,西部利得基金管理有限公司,73.254,79.668,https://human.amac.org.cn/gs/photo/2408161321172208.jpg
904,李羿,浦银安盛基金管理有限公司,74.38,77.437,https://human.amac.org.cn/gs/photo/147375897450114737589745010.JPG
905,黄斌斌,南方基金管理股份有限公司,68.126,70.139,https://human.amac.org.cn/gs/photo/145195895078314519589507830.jpg
906,杨振建,博时基金管理有限公司,65.667,65.037,https://human.amac.org.cn/gs/photo/143338085878114333808587810.jpg
907,邓海清,中航基金管理有限公司,69.417,64.473,https://human.amac.org.cn/gs/photo/2011051205529310.jpg
908,刘万锋,招商基金管理有限公司,66.539,67.136,https://human.amac.org.cn/gs/photo/143098386892518911.jpg
909,席行懿,中信保诚基金管理有限公司,77.005,74.526,https://human.amac.org.cn/gs/photo/14309832935667008.jpg
910,杨衡,长盛基金管理有限公司,49.337,55.983,https://human.amac.org.cn/gs/photo/14309831888025038.jpg
911,熊琳,南方基金管理股份有限公司,74.761,70.243,https://human.amac.org.cn/gs/photo/143098353489111749.jpg
912,孟阳,天弘基金管理有限公司,63.463,60.614,https://human.amac.org.cn/gs/photo/2110202033120386.jpg
913,杨杰,金信基金管理有限公司,71.352,72.719,https://human.amac.org.cn/gs/photo/148645491619114864549161910.jpg
914,谭跃峰,银华基金管理股份有限公司,68.783,71.393,https://human.amac.org.cn/gs/photo/1430982975286797.jpg
915,江勇,海富通基金管理有限公司,63.34,62.203,https://human.amac.org.cn/gs/photo/149907105117814990710511780.jpg
916,罗博,银河基金管理有限公司,61.287,65.007,https://human.amac.org.cn/gs/photo/143098358649812810.jpg
917,李严,平安基金管理有限公司,67.237,69.174,https://human.amac.org.cn/gs/photo/2311091329073081.jpg
918,王正,华宝基金管理有限公司,75.237,79.759,https://human.amac.org.cn/gs/photo/1430982969292674.jpg
919,刘赞,格林基金管理有限公司,63.894,66.787,https://human.amac.org.cn/gs/photo/2110151313159959.jpg
920,祁洁萍,淳厚基金管理有限公司,62.247,62.258,https://human.amac.org.cn/gs/photo/143562843461214356284346120.JPG
921,沈佳,长信基金管理有限责任公司,55.569,55.501,https://human.amac.org.cn/gs/photo/143098392457220077.jpg
922,曹晋文,招商基金管理有限公司,62.058,65.71,https://human.amac.org.cn/gs/photo/149058536887814905853688780.JPG
923,刘榕俊,金信基金管理有限公司,59.371,60.385,https://human.amac.org.cn/gs/photo/143752960124514375296012450.jpg
924,李坤,长安基金管理有限公司,59.668,63.062,https://human.amac.org.cn/gs/photo/155963734024615596373402460.jpg
925,侯杰,招商基金管理有限公司,49.695,54.531,https://human.amac.org.cn/gs/photo/150269513683615026951368360.jpg
926,沈悦,中欧基金管理有限公司,52.661,55.381,https://human.amac.org.cn/gs/photo/2103171543125802.jpg
927,李杨,万家基金管理有限公司,77.945,79.201,https://human.amac.org.cn/gs/photo/2409011111399146.jpg
928,饶刚,睿远基金管理有限公司,56.662,52.908,https://human.amac.org.cn/gs/photo/143616117964314361611796430.jpg
929,李捷,国寿安保基金管理有限公司,63.594,67.938,https://human.amac.org.cn/gs/photo/144475782479814447578247980.jpg
930,张李陵,博时基金管理有限公司,66.073,71.999,https://human.amac.org.cn/gs/photo/14309830233401740.jpg
931,刘欣,长盛基金管理有限公司,62.973,63.454,https://human.amac.org.cn/gs/photo/154805204956015480520495600.jpg
932,乔华国,兴银基金管理有限责任公司,66.075,68.894,https://human.amac.org.cn/gs/photo/154286441417415428644141740.jpg
933,罗汇,国联基金管理有限公司,74.805,72.799,https://human.amac.org.cn/gs/photo/2111241538200807.jpg
934,高钥群,华安基金管理有限公司,70.181,70.922,https://human.amac.org.cn/gs/photo/151373833035415137383303540.jpg
935,李晨,天弘基金管理有限公司,65.391,63.375,https://human.amac.org.cn/gs/photo/147856831969714785683196970.jpg
936,蔡春红,新华基金管理股份有限公司,46.926,49.155,https://human.amac.org.cn/gs/photo/14309831990135224.jpg
937,陈鹏,安信基金管理有限责任公司,60.088,64.261,https://human.amac.org.cn/gs/photo/154045797209815404579720980.jpg
938,尤之奇,华富基金管理有限公司,67.377,69.786,https://human.amac.org.cn/gs/photo/1430982950969325.jpg
939,张明,安信基金管理有限责任公司,65.175,72.111,https://human.amac.org.cn/gs/photo/143286207984714328620798470.jpg
940,刘玉江,鹏华基金管理有限公司,79.847,80.241,https://human.amac.org.cn/gs/photo/148790352769214879035276920.jpg
941,刘学通,长安基金管理有限公司,58.626,59.868,https://human.amac.org.cn/gs/photo/143286481278214328648127820.jpg
942,段玮婧,平安基金管理有限公司,62.182,60.447,https://human.amac.org.cn/gs/photo/147982654844114798265484410.jpg
943,颜昕,鑫元基金管理有限公司,56.298,58.672,https://human.amac.org.cn/gs/photo/143453207443814345320744380.JPG
944,孟浩之,富国基金管理有限公司,56.4,54.109,https://human.amac.org.cn/gs/photo/149973965145714997396514570.jpg
945,黄晓磊,中加基金管理有限公司,45.398,47.313,https://human.amac.org.cn/gs/photo/143098373454116038.jpg
946,乔亮,万家基金管理有限公司,65.889,66.707,https://human.amac.org.cn/gs/photo/156394868702515639486870250.jpg
947,邓彬彬,鹏扬基金管理有限公司,45.728,48.376,https://human.amac.org.cn/gs/photo/143512490716414351249071640.jpg
948,曹阳,红塔红土基金管理有限公司,71.513,74.947,https://human.amac.org.cn/gs/photo/149449730837314944973083730.jpg
949,吴秋君,中信保诚基金管理有限公司,67.876,69.174,https://human.amac.org.cn/gs/photo/2407261638548198.jpg
950,龙江伟,恒生前海基金管理有限公司,68.171,75.267,https://human.amac.org.cn/gs/photo/149327601550914932760155090.jpg
951,孟焱毅,泓德基金管理有限公司,80.013,85.82,https://human.amac.org.cn/gs/photo/2010121623473108.jpg
952,江源,建信基金管理有限责任公司,60.136,66.185,https://human.amac.org.cn/gs/photo/143407783615314340778361530.jpg
953,唐俊杰,申万菱信基金管理有限公司,61.388,59.013,https://human.amac.org.cn/gs/photo/150890158041515089015804150.jpg
954,胡昕炜,汇添富基金管理股份有限公司,54.58,55.219,https://human.amac.org.cn/gs/photo/145744572489814574457248980.jpg
